sales_key,order_id,date_key,time_key,pizza_key,weather_key,quantity,unit_price,line_revenue
35140,15516,20150916,18,23,4,1,16.0,16.0
35141,15517,20150916,18,25,4,1,10.5,10.5
35142,15518,20150916,19,66,4,1,20.75,20.75
35143,15519,20150916,19,45,4,1,23.65,23.65
35144,15519,20150916,19,25,4,1,10.5,10.5
35145,15519,20150916,19,92,4,1,16.0,16.0
35146,15519,20150916,19,17,4,1,16.75,16.75
35147,15520,20150916,19,45,4,1,23.65,23.65
35148,15520,20150916,19,38,4,1,12.5,12.5
35149,15520,20150916,19,54,4,1,20.75,20.75
35150,15520,20150916,19,16,4,1,12.75,12.75
35151,15521,20150916,19,19,4,1,12.0,12.0
35152,15521,20150916,19,72,4,1,18.5,18.5
35153,15521,20150916,19,84,4,1,20.25,20.25
35154,15521,20150916,19,17,4,1,16.75,16.75
35155,15522,20150916,19,19,4,1,12.0,12.0
35156,15522,20150916,19,35,4,1,14.5,14.5
35157,15522,20150916,19,17,4,1,16.75,16.75
35158,15522,20150916,19,43,4,1,25.5,25.5
35159,15523,20150916,19,23,4,1,16.0,16.0
35160,15523,20150916,19,39,4,1,15.25,15.25
35161,15524,20150916,19,30,4,1,20.5,20.5
35162,15525,20150916,19,85,4,1,12.0,12.0
35163,15526,20150916,19,39,4,1,15.25,15.25
35164,15526,20150916,19,54,4,1,20.75,20.75
35165,15526,20150916,19,15,4,1,20.75,20.75
35166,15526,20150916,19,18,4,1,20.75,20.75
35167,15527,20150916,21,8,4,1,16.75,16.75
35168,15528,20150916,21,72,4,1,18.5,18.5
35169,15528,20150916,21,18,4,1,20.75,20.75
35170,15529,20150916,21,3,4,1,20.75,20.75
35171,15529,20150916,21,94,4,1,12.0,12.0
35172,15530,20150916,21,22,4,1,12.0,12.0
35173,15531,20150916,21,45,4,1,23.65,23.65
35174,15531,20150916,21,82,4,1,12.0,12.0
35175,15532,20150916,22,75,4,1,17.95,17.95
35176,15532,20150916,22,50,4,1,16.5,16.5
35177,15532,20150916,22,53,4,1,16.5,16.5
35178,15533,20150917,11,47,8,1,16.25,16.25
35179,15534,20150917,11,59,8,1,16.25,16.25
35180,15535,20150917,12,95,8,1,16.0,16.0
35181,15536,20150917,12,12,8,1,20.75,20.75
35182,15536,20150917,12,60,8,1,20.25,20.25
35183,15537,20150917,12,88,8,1,12.5,12.5
35184,15538,20150917,12,55,8,1,12.5,12.5
35185,15538,20150917,12,64,8,1,12.5,12.5
35186,15539,20150917,12,32,8,1,16.0,16.0
35187,15540,20150917,12,68,8,1,16.5,16.5
35188,15541,20150917,13,19,8,1,12.0,12.0
35189,15541,20150917,13,4,8,1,12.75,12.75
35190,15541,20150917,13,8,8,1,16.75,16.75
35191,15541,20150917,13,38,8,1,12.5,12.5
35192,15541,20150917,13,90,8,1,20.75,20.75
35193,15542,20150917,13,2,8,1,16.75,16.75
35194,15542,20150917,13,46,8,1,12.25,12.25
35195,15542,20150917,13,38,8,1,12.5,12.5
35196,15542,20150917,13,55,8,1,12.5,12.5
35197,15543,20150917,13,23,8,1,16.0,16.0
35198,15544,20150917,13,2,8,1,16.75,16.75
35199,15544,20150917,13,19,8,2,12.0,24.0
35200,15544,20150917,13,72,8,1,18.5,18.5
35201,15544,20150917,13,74,8,1,14.75,14.75
35202,15544,20150917,13,27,8,1,16.5,16.5
35203,15544,20150917,13,30,8,1,20.5,20.5
35204,15544,20150917,13,85,8,1,12.0,12.0
35205,15544,20150917,13,34,8,1,11.0,11.0
35206,15544,20150917,13,88,8,1,12.5,12.5
35207,15544,20150917,13,43,8,1,25.5,25.5
35208,15545,20150917,13,25,8,1,10.5,10.5
35209,15546,20150917,13,66,8,1,20.75,20.75
35210,15547,20150917,13,45,8,1,23.65,23.65
35211,15547,20150917,13,84,8,1,20.25,20.25
35212,15547,20150917,13,31,8,1,12.0,12.0
35213,15548,20150917,14,23,8,1,16.0,16.0
35214,15549,20150917,14,19,8,1,12.0,12.0
35215,15549,20150917,14,28,8,1,12.0,12.0
35216,15549,20150917,14,66,8,1,20.75,20.75
35217,15549,20150917,14,18,8,1,20.75,20.75
35218,15550,20150917,14,25,8,1,10.5,10.5
35219,15551,20150917,15,60,8,1,20.25,20.25
35220,15552,20150917,15,76,8,1,12.0,12.0
35221,15552,20150917,15,54,8,1,20.75,20.75
35222,15552,20150917,15,52,8,1,12.5,12.5
35223,15552,20150917,15,92,8,1,16.0,16.0
35224,15553,20150917,15,40,8,1,12.0,12.0
35225,15554,20150917,15,80,8,1,16.75,16.75
35226,15555,20150917,15,34,8,1,11.0,11.0
35227,15556,20150917,16,3,8,1,20.75,20.75
35228,15556,20150917,16,19,8,1,12.0,12.0
35229,15556,20150917,16,75,8,1,17.95,17.95
35230,15556,20150917,16,50,8,1,16.5,16.5
35231,15557,20150917,16,51,8,1,20.75,20.75
35232,15557,20150917,16,36,8,2,17.5,35.0
35233,15558,20150917,16,23,8,1,16.0,16.0
35234,15558,20150917,16,75,8,1,17.95,17.95
35235,15558,20150917,16,93,8,1,20.25,20.25
35236,15558,20150917,16,95,8,1,16.0,16.0
35237,15559,20150917,16,87,8,1,20.25,20.25
35238,15560,20150917,16,26,8,1,13.25,13.25
35239,15561,20150917,16,10,8,1,12.75,12.75
35240,15561,20150917,16,37,8,1,9.75,9.75
35241,15561,20150917,16,57,8,1,20.75,20.75
35242,15561,20150917,16,65,8,1,16.5,16.5
35243,15562,20150917,16,37,8,1,9.75,9.75
35244,15562,20150917,16,68,8,1,16.5,16.5
35245,15563,20150917,16,51,8,1,20.75,20.75
35246,15563,20150917,16,92,8,1,16.0,16.0
35247,15563,20150917,16,18,8,2,20.75,41.5
35248,15564,20150917,16,19,8,1,12.0,12.0
35249,15564,20150917,16,47,8,1,16.25,16.25
35250,15564,20150917,16,30,8,1,20.5,20.5
35251,15565,20150917,16,1,8,1,12.75,12.75
35252,15565,20150917,16,8,8,1,16.75,16.75
35253,15566,20150917,16,2,8,1,16.75,16.75
35254,15566,20150917,16,47,8,1,16.25,16.25
35255,15566,20150917,16,92,8,1,16.0,16.0
35256,15566,20150917,16,95,8,1,16.0,16.0
35257,15567,20150917,17,8,17,1,16.75,16.75
35258,15568,20150917,17,74,17,1,14.75,14.75
35259,15568,20150917,17,36,17,1,17.5,17.5
35260,15568,20150917,17,37,17,1,9.75,9.75
35261,15569,20150917,17,18,17,1,20.75,20.75
35262,15570,20150917,17,6,17,1,20.75,20.75
35263,15570,20150917,17,22,17,1,12.0,12.0
35264,15570,20150917,17,75,17,1,17.95,17.95
35265,15571,20150917,17,11,17,1,16.75,16.75
35266,15571,20150917,17,63,17,1,20.75,20.75
35267,15572,20150917,17,5,17,1,16.75,16.75
35268,15572,20150917,17,24,17,1,20.5,20.5
35269,15572,20150917,17,32,17,1,16.0,16.0
35270,15572,20150917,17,38,17,1,12.5,12.5
35271,15573,20150917,17,72,17,1,18.5,18.5
35272,15574,20150917,17,23,17,1,16.0,16.0
35273,15574,20150917,17,33,17,1,20.5,20.5
35274,15574,20150917,17,69,17,1,20.75,20.75
35275,15575,20150917,18,84,17,1,20.25,20.25
35276,15576,20150917,18,19,17,1,12.0,12.0
35277,15577,20150917,18,5,17,1,16.75,16.75
35278,15577,20150917,18,81,17,1,21.0,21.0
35279,15578,20150917,18,25,17,1,10.5,10.5
35280,15579,20150917,18,6,17,1,20.75,20.75
35281,15579,20150917,18,77,17,1,16.0,16.0
35282,15579,20150917,18,53,17,1,16.5,16.5
35283,15579,20150917,18,18,17,1,20.75,20.75
35284,15580,20150917,18,23,17,1,16.0,16.0
35285,15580,20150917,18,38,17,1,12.5,12.5
35286,15581,20150917,18,8,17,1,16.75,16.75
35287,15581,20150917,18,14,17,1,16.75,16.75
35288,15581,20150917,18,66,17,1,20.75,20.75
35289,15581,20150917,18,94,17,1,12.0,12.0
35290,15582,20150917,18,2,17,1,16.75,16.75
35291,15582,20150917,18,45,17,1,23.65,23.65
35292,15583,20150917,19,75,17,1,17.95,17.95
35293,15583,20150917,19,14,17,1,16.75,16.75
35294,15583,20150917,19,18,17,1,20.75,20.75
35295,15583,20150917,19,96,17,1,20.25,20.25
35296,15584,20150917,19,5,17,1,16.75,16.75
35297,15584,20150917,19,75,17,1,17.95,17.95
35298,15584,20150917,19,38,17,1,12.5,12.5
35299,15585,20150917,19,11,17,1,16.75,16.75
35300,15585,20150917,19,76,17,1,12.0,12.0
35301,15585,20150917,19,87,17,1,20.25,20.25
35302,15585,20150917,19,34,17,1,11.0,11.0
35303,15586,20150917,20,14,17,1,16.75,16.75
35304,15587,20150917,20,47,17,1,16.25,16.25
35305,15587,20150917,20,23,17,1,16.0,16.0
35306,15587,20150917,20,91,17,1,12.0,12.0
35307,15588,20150917,20,38,17,1,12.5,12.5
35308,15589,20150917,20,68,17,1,16.5,16.5
35309,15590,20150917,21,5,8,1,16.75,16.75
35310,15590,20150917,21,76,8,1,12.0,12.0
35311,15590,20150917,21,26,8,1,13.25,13.25
35312,15590,20150917,21,36,8,1,17.5,17.5
35313,15591,20150918,11,7,8,1,12.75,12.75
35314,15592,20150918,11,27,8,1,16.5,16.5
35315,15593,20150918,11,19,8,1,12.0,12.0
35316,15593,20150918,11,25,8,1,10.5,10.5
35317,15593,20150918,11,18,8,1,20.75,20.75
35318,15593,20150918,11,17,8,1,16.75,16.75
35319,15594,20150918,11,5,8,1,16.75,16.75
35320,15595,20150918,11,24,8,2,20.5,41.0
35321,15595,20150918,11,22,8,1,12.0,12.0
35322,15595,20150918,11,72,8,2,18.5,37.0
35323,15595,20150918,11,74,8,1,14.75,14.75
35324,15595,20150918,11,54,8,1,20.75,20.75
35325,15595,20150918,11,56,8,1,16.5,16.5
35326,15595,20150918,11,43,8,1,25.5,25.5
35327,15596,20150918,12,24,8,1,20.5,20.5
35328,15596,20150918,12,84,8,1,20.25,20.25
35329,15596,20150918,12,37,8,1,9.75,9.75
35330,15596,20150918,12,94,8,1,12.0,12.0
35331,15597,20150918,12,65,8,1,16.5,16.5
35332,15598,20150918,12,19,8,1,12.0,12.0
35333,15599,20150918,12,22,8,1,12.0,12.0
35334,15599,20150918,12,65,8,1,16.5,16.5
35335,15600,20150918,12,19,8,1,12.0,12.0
35336,15600,20150918,12,6,8,1,20.75,20.75
35337,15601,20150918,12,76,8,1,12.0,12.0
35338,15602,20150918,12,5,8,1,16.75,16.75
35339,15603,20150918,12,12,8,1,20.75,20.75
35340,15603,20150918,12,23,8,1,16.0,16.0
35341,15604,20150918,12,27,8,1,16.5,16.5
35342,15605,20150918,13,1,17,1,12.75,12.75
35343,15605,20150918,13,87,17,1,20.25,20.25
35344,15605,20150918,13,13,17,1,12.75,12.75
35345,15606,20150918,13,29,17,1,16.0,16.0
35346,15606,20150918,13,59,17,1,16.25,16.25
35347,15607,20150918,13,72,17,1,18.5,18.5
35348,15607,20150918,13,77,17,1,16.0,16.0
35349,15607,20150918,13,65,17,1,16.5,16.5
35350,15608,20150918,13,64,17,1,12.5,12.5
35351,15609,20150918,13,11,17,1,16.75,16.75
35352,15609,20150918,13,23,17,1,16.0,16.0
35353,15609,20150918,13,49,17,1,12.5,12.5
35354,15609,20150918,13,94,17,1,12.0,12.0
35355,15610,20150918,13,54,17,1,20.75,20.75
35356,15610,20150918,13,56,17,1,16.5,16.5
35357,15610,20150918,13,18,17,1,20.75,20.75
35358,15610,20150918,13,43,17,1,25.5,25.5
35359,15611,20150918,13,72,17,1,18.5,18.5
35360,15611,20150918,13,15,17,1,20.75,20.75
35361,15612,20150918,13,47,17,1,16.25,16.25
35362,15612,20150918,13,6,17,1,20.75,20.75
35363,15612,20150918,13,72,17,1,18.5,18.5
35364,15612,20150918,13,76,17,1,12.0,12.0
35365,15612,20150918,13,31,17,1,12.0,12.0
35366,15612,20150918,13,39,17,2,15.25,30.5
35367,15612,20150918,13,37,17,1,9.75,9.75
35368,15612,20150918,13,53,17,1,16.5,16.5
35369,15612,20150918,13,57,17,2,20.75,41.5
35370,15612,20150918,13,16,17,1,12.75,12.75
35371,15613,20150918,13,39,17,1,15.25,15.25
35372,15614,20150918,13,22,17,1,12.0,12.0
35373,15614,20150918,13,27,17,1,16.5,16.5
35374,15614,20150918,13,88,17,1,12.5,12.5
35375,15615,20150918,13,72,17,1,18.5,18.5
35376,15615,20150918,13,66,17,1,20.75,20.75
35377,15615,20150918,13,18,17,1,20.75,20.75
35378,15615,20150918,13,95,17,1,16.0,16.0
35379,15616,20150918,14,12,17,1,20.75,20.75
35380,15616,20150918,14,15,17,1,20.75,20.75
35381,15617,20150918,15,85,17,1,12.0,12.0
35382,15617,20150918,15,38,17,1,12.5,12.5
35383,15617,20150918,15,37,17,1,9.75,9.75
35384,15617,20150918,15,94,17,1,12.0,12.0
35385,15618,20150918,16,82,8,1,12.0,12.0
35386,15619,20150918,16,75,8,1,17.95,17.95
35387,15619,20150918,16,81,8,1,21.0,21.0
35388,15619,20150918,16,84,8,1,20.25,20.25
35389,15619,20150918,16,15,8,1,20.75,20.75
35390,15620,20150918,16,25,8,1,10.5,10.5
35391,15620,20150918,16,62,8,1,16.5,16.5
35392,15620,20150918,16,16,8,1,12.75,12.75
35393,15621,20150918,17,72,17,1,18.5,18.5
35394,15622,20150918,17,6,17,1,20.75,20.75
35395,15622,20150918,17,27,17,1,16.5,16.5
35396,15623,20150918,17,30,17,1,20.5,20.5
35397,15623,20150918,17,54,17,1,20.75,20.75
35398,15624,20150918,17,33,17,1,20.5,20.5
35399,15625,20150918,17,26,17,1,13.25,13.25
35400,15626,20150918,17,66,17,1,20.75,20.75
35401,15627,20150918,17,39,17,1,15.25,15.25
35402,15628,20150918,17,14,17,1,16.75,16.75
35403,15629,20150918,17,12,17,1,20.75,20.75
35404,15629,20150918,17,39,17,1,15.25,15.25
35405,15629,20150918,17,42,17,1,20.5,20.5
35406,15629,20150918,17,43,17,1,25.5,25.5
35407,15630,20150918,18,5,17,1,16.75,16.75
35408,15631,20150918,18,23,17,1,16.0,16.0
35409,15632,20150918,18,50,17,1,16.5,16.5
35410,15632,20150918,18,82,17,1,12.0,12.0
35411,15633,20150918,18,27,17,1,16.5,16.5
35412,15633,20150918,18,15,17,1,20.75,20.75
35413,15634,20150918,18,37,17,1,9.75,9.75
35414,15635,20150918,18,58,17,1,12.25,12.25
35415,15635,20150918,18,66,17,1,20.75,20.75
35416,15636,20150918,18,92,17,1,16.0,16.0
35417,15637,20150918,18,72,17,1,18.5,18.5
35418,15637,20150918,18,75,17,1,17.95,17.95
35419,15638,20150918,18,12,17,1,20.75,20.75
35420,15638,20150918,18,24,17,1,20.5,20.5
35421,15638,20150918,18,96,17,1,20.25,20.25
35422,15639,20150918,18,82,17,1,12.0,12.0
35423,15639,20150918,18,58,17,1,12.25,12.25
35424,15640,20150918,18,11,17,1,16.75,16.75
35425,15640,20150918,18,60,17,1,20.25,20.25
35426,15641,20150918,19,94,18,1,12.0,12.0
35427,15642,20150918,19,79,18,1,12.75,12.75
35428,15642,20150918,19,32,18,1,16.0,16.0
35429,15643,20150918,19,6,18,1,20.75,20.75
35430,15644,20150918,19,76,18,1,12.0,12.0
35431,15645,20150918,20,14,17,1,16.75,16.75
35432,15645,20150918,20,96,17,1,20.25,20.25
35433,15646,20150918,20,75,17,1,17.95,17.95
35434,15647,20150918,20,84,17,1,20.25,20.25
35435,15648,20150918,20,34,17,1,11.0,11.0
35436,15648,20150918,20,43,17,1,25.5,25.5
35437,15649,20150918,20,22,17,1,12.0,12.0
35438,15649,20150918,20,81,17,1,21.0,21.0
35439,15650,20150918,20,4,17,1,12.75,12.75
35440,15650,20150918,20,66,17,1,20.75,20.75
35441,15650,20150918,20,93,17,1,20.25,20.25
35442,15650,20150918,20,18,17,1,20.75,20.75
35443,15651,20150918,20,52,17,1,12.5,12.5
35444,15651,20150918,20,43,17,1,25.5,25.5
35445,15652,20150918,21,80,18,1,16.75,16.75
35446,15652,20150918,21,60,18,1,20.25,20.25
35447,15652,20150918,21,67,18,1,12.5,12.5
35448,15652,20150918,21,41,18,1,16.0,16.0
35449,15653,20150918,21,50,18,1,16.5,16.5
35450,15653,20150918,21,31,18,1,12.0,12.0
35451,15653,20150918,21,37,18,1,9.75,9.75
35452,15654,20150918,21,51,18,1,20.75,20.75
35453,15654,20150918,21,67,18,1,12.5,12.5
35454,15655,20150918,21,82,18,1,12.0,12.0
35455,15655,20150918,21,88,18,1,12.5,12.5
35456,15655,20150918,21,18,18,1,20.75,20.75
35457,15656,20150918,21,3,18,1,20.75,20.75
35458,15656,20150918,21,19,18,1,12.0,12.0
35459,15656,20150918,21,74,18,1,14.75,14.75
35460,15656,20150918,21,60,18,1,20.25,20.25
35461,15657,20150918,21,2,18,1,16.75,16.75
35462,15657,20150918,21,91,18,1,12.0,12.0
35463,15658,20150918,21,38,18,1,12.5,12.5
35464,15658,20150918,21,17,18,1,16.75,16.75
35465,15659,20150918,21,75,18,1,17.95,17.95
35466,15659,20150918,21,30,18,1,20.5,20.5
35467,15660,20150918,21,72,18,1,18.5,18.5
35468,15661,20150918,21,2,18,1,16.75,16.75
35469,15661,20150918,21,82,18,1,12.0,12.0
35470,15661,20150918,21,34,18,1,11.0,11.0
35471,15661,20150918,21,59,18,1,16.25,16.25
35472,15662,20150918,22,56,16,1,16.5,16.5
35473,15663,20150919,11,51,3,1,20.75,20.75
35474,15663,20150919,11,50,3,1,16.5,16.5
35475,15663,20150919,11,37,3,1,9.75,9.75
35476,15664,20150919,11,14,3,1,16.75,16.75
35477,15665,20150919,11,5,3,1,16.75,16.75
35478,15665,20150919,11,64,3,1,12.5,12.5
35479,15666,20150919,11,48,3,1,20.25,20.25
35480,15666,20150919,11,11,3,1,16.75,16.75
35481,15666,20150919,11,80,3,1,16.75,16.75
35482,15667,20150919,12,4,3,1,12.75,12.75
35483,15668,20150919,12,82,3,1,12.0,12.0
35484,15669,20150919,12,80,3,1,16.75,16.75
35485,15670,20150919,12,29,3,1,16.0,16.0
35486,15671,20150919,12,19,3,1,12.0,12.0
35487,15671,20150919,12,5,3,1,16.75,16.75
35488,15671,20150919,12,40,3,1,12.0,12.0
35489,15672,20150919,13,86,3,1,16.0,16.0
35490,15672,20150919,13,14,3,1,16.75,16.75
35491,15672,20150919,13,13,3,1,12.75,12.75
35492,15672,20150919,13,91,3,1,12.0,12.0
35493,15673,20150919,13,56,3,1,16.5,16.5
35494,15673,20150919,13,91,3,1,12.0,12.0
35495,15674,20150919,14,3,3,1,20.75,20.75
35496,15674,20150919,14,1,3,1,12.75,12.75
35497,15674,20150919,14,6,3,4,20.75,83.0
35498,15674,20150919,14,27,3,1,16.5,16.5
35499,15674,20150919,14,33,3,1,20.5,20.5
35500,15674,20150919,14,56,3,1,16.5,16.5
35501,15674,20150919,14,62,3,1,16.5,16.5
35502,15674,20150919,14,13,3,1,12.75,12.75
35503,15674,20150919,14,66,3,1,20.75,20.75
35504,15674,20150919,14,40,3,1,12.0,12.0
35505,15675,20150919,14,31,3,1,12.0,12.0
35506,15675,20150919,14,95,3,1,16.0,16.0
35507,15676,20150919,14,3,3,1,20.75,20.75
35508,15676,20150919,14,55,3,1,12.5,12.5
35509,15676,20150919,14,93,3,1,20.25,20.25
35510,15677,20150919,15,72,3,1,18.5,18.5
35511,15677,20150919,15,17,3,1,16.75,16.75
35512,15678,20150919,15,3,3,1,20.75,20.75
35513,15678,20150919,15,45,3,1,23.65,23.65
35514,15678,20150919,15,67,3,1,12.5,12.5
35515,15679,20150919,15,38,3,1,12.5,12.5
35516,15679,20150919,15,18,3,1,20.75,20.75
35517,15680,20150919,15,75,3,1,17.95,17.95
35518,15680,20150919,15,68,3,1,16.5,16.5
35519,15681,20150919,15,5,3,1,16.75,16.75
35520,15681,20150919,15,4,3,1,12.75,12.75
35521,15681,20150919,15,25,3,1,10.5,10.5
35522,15681,20150919,15,53,3,1,16.5,16.5
35523,15682,20150919,16,89,3,1,16.5,16.5
35524,15683,20150919,16,3,3,1,20.75,20.75
35525,15683,20150919,16,79,3,1,12.75,12.75
35526,15683,20150919,16,60,3,1,20.25,20.25
35527,15683,20150919,16,68,3,1,16.5,16.5
35528,15684,20150919,16,9,3,1,20.75,20.75
35529,15684,20150919,16,50,3,1,16.5,16.5
35530,15685,20150919,16,3,3,1,20.75,20.75
35531,15685,20150919,16,23,3,1,16.0,16.0
35532,15686,20150919,17,1,3,1,12.75,12.75
35533,15686,20150919,17,82,3,1,12.0,12.0
35534,15687,20150919,17,5,3,1,16.75,16.75
35535,15687,20150919,17,37,3,1,9.75,9.75
35536,15687,20150919,17,41,3,1,16.0,16.0
35537,15688,20150919,17,72,3,1,18.5,18.5
35538,15688,20150919,17,30,3,1,20.5,20.5
35539,15688,20150919,17,86,3,1,16.0,16.0
35540,15689,20150919,17,86,3,1,16.0,16.0
35541,15689,20150919,17,92,3,1,16.0,16.0
35542,15690,20150919,17,25,3,1,10.5,10.5
35543,15691,20150919,17,46,3,1,12.25,12.25
35544,15691,20150919,17,8,3,1,16.75,16.75
35545,15691,20150919,17,29,3,1,16.0,16.0
35546,15691,20150919,17,64,3,1,12.5,12.5
35547,15692,20150919,17,6,3,1,20.75,20.75
35548,15692,20150919,17,37,3,1,9.75,9.75
35549,15692,20150919,17,56,3,2,16.5,33.0
35550,15693,20150919,17,51,3,1,20.75,20.75
35551,15693,20150919,17,14,3,1,16.75,16.75
35552,15694,20150919,17,33,3,1,20.5,20.5
35553,15695,20150919,18,47,3,1,16.25,16.25
35554,15695,20150919,18,76,3,1,12.0,12.0
35555,15696,20150919,18,19,3,1,12.0,12.0
35556,15696,20150919,18,23,3,1,16.0,16.0
35557,15697,20150919,18,27,3,1,16.5,16.5
35558,15697,20150919,18,30,3,1,20.5,20.5
35559,15697,20150919,18,66,3,1,20.75,20.75
35560,15698,20150919,18,90,3,1,20.75,20.75
35561,15699,20150919,18,1,3,1,12.75,12.75
35562,15699,20150919,18,47,3,1,16.25,16.25
35563,15699,20150919,18,34,3,1,11.0,11.0
35564,15699,20150919,18,38,3,1,12.5,12.5
35565,15700,20150919,18,5,3,1,16.75,16.75
35566,15700,20150919,18,8,3,1,16.75,16.75
35567,15700,20150919,18,51,3,1,20.75,20.75
35568,15701,20150919,18,39,3,1,15.25,15.25
35569,15702,20150919,18,72,3,1,18.5,18.5
35570,15703,20150919,19,25,3,1,10.5,10.5
35571,15703,20150919,19,54,3,1,20.75,20.75
35572,15704,20150919,19,12,3,1,20.75,20.75
35573,15704,20150919,19,11,3,1,16.75,16.75
35574,15704,20150919,19,26,3,1,13.25,13.25
35575,15704,20150919,19,68,3,1,16.5,16.5
35576,15705,20150919,19,72,3,1,18.5,18.5
35577,15705,20150919,19,25,3,1,10.5,10.5
35578,15705,20150919,19,38,3,1,12.5,12.5
35579,15705,20150919,19,62,3,1,16.5,16.5
35580,15706,20150919,19,56,3,1,16.5,16.5
35581,15707,20150919,19,49,3,2,12.5,25.0
35582,15707,20150919,19,95,3,1,16.0,16.0
35583,15708,20150919,19,3,3,1,20.75,20.75
35584,15708,20150919,19,48,3,1,20.25,20.25
35585,15708,20150919,19,22,3,1,12.0,12.0
35586,15708,20150919,19,39,3,1,15.25,15.25
35587,15709,20150919,19,18,3,1,20.75,20.75
35588,15710,20150919,19,3,3,1,20.75,20.75
35589,15710,20150919,19,39,3,1,15.25,15.25
35590,15711,20150919,19,72,3,1,18.5,18.5
35591,15712,20150919,20,27,3,1,16.5,16.5
35592,15712,20150919,20,87,3,1,20.25,20.25
35593,15713,20150919,20,5,3,1,16.75,16.75
35594,15713,20150919,20,31,3,1,12.0,12.0
35595,15714,20150919,20,8,3,1,16.75,16.75
35596,15715,20150919,20,74,3,1,14.75,14.75
35597,15715,20150919,20,50,3,1,16.5,16.5
35598,15716,20150919,21,19,3,1,12.0,12.0
35599,15716,20150919,21,75,3,1,17.95,17.95
35600,15716,20150919,21,33,3,1,20.5,20.5
35601,15716,20150919,21,89,3,1,16.5,16.5
35602,15717,20150919,21,74,3,1,14.75,14.75
35603,15717,20150919,21,39,3,1,15.25,15.25
35604,15718,20150919,21,38,3,1,12.5,12.5
35605,15719,20150919,21,3,3,1,20.75,20.75
35606,15719,20150919,21,8,3,1,16.75,16.75
35607,15720,20150919,21,19,3,1,12.0,12.0
35608,15721,20150919,22,32,3,1,16.0,16.0
35609,15722,20150920,11,92,3,1,16.0,16.0
35610,15723,20150920,11,5,3,1,16.75,16.75
35611,15723,20150920,11,75,3,1,17.95,17.95
35612,15723,20150920,11,87,3,1,20.25,20.25
35613,15723,20150920,11,37,3,1,9.75,9.75
35614,15723,20150920,11,93,3,1,20.25,20.25
35615,15724,20150920,11,59,3,1,16.25,16.25
35616,15725,20150920,11,75,3,1,17.95,17.95
35617,15725,20150920,11,30,3,1,20.5,20.5
35618,15725,20150920,11,85,3,1,12.0,12.0
35619,15726,20150920,12,76,7,1,12.0,12.0
35620,15726,20150920,12,51,7,1,20.75,20.75
35621,15726,20150920,12,32,7,1,16.0,16.0
35622,15726,20150920,12,92,7,1,16.0,16.0
35623,15727,20150920,12,51,7,1,20.75,20.75
35624,15727,20150920,12,40,7,1,12.0,12.0
35625,15728,20150920,12,3,7,1,20.75,20.75
35626,15728,20150920,12,48,7,1,20.25,20.25
35627,15728,20150920,12,74,7,1,14.75,14.75
35628,15728,20150920,12,30,7,3,20.5,61.5
35629,15728,20150920,12,51,7,1,20.75,20.75
35630,15728,20150920,12,33,7,1,20.5,20.5
35631,15728,20150920,12,37,7,1,9.75,9.75
35632,15728,20150920,12,60,7,1,20.25,20.25
35633,15729,20150920,12,35,7,1,14.5,14.5
35634,15729,20150920,12,15,7,1,20.75,20.75
35635,15730,20150920,13,12,7,1,20.75,20.75
35636,15730,20150920,13,23,7,1,16.0,16.0
35637,15730,20150920,13,72,7,1,18.5,18.5
35638,15730,20150920,13,58,7,1,12.25,12.25
35639,15731,20150920,13,75,7,1,17.95,17.95
35640,15732,20150920,14,27,7,1,16.5,16.5
35641,15733,20150920,14,91,7,1,12.0,12.0
35642,15734,20150920,14,4,7,1,12.75,12.75
35643,15735,20150920,15,30,3,1,20.5,20.5
35644,15735,20150920,15,15,3,1,20.75,20.75
35645,15736,20150920,15,8,3,1,16.75,16.75
35646,15737,20150920,15,47,3,1,16.25,16.25
35647,15737,20150920,15,50,3,1,16.5,16.5
35648,15737,20150920,15,63,3,1,20.75,20.75
35649,15738,20150920,16,9,3,1,20.75,20.75
35650,15738,20150920,16,15,3,1,20.75,20.75
35651,15739,20150920,16,58,3,2,12.25,24.5
35652,15739,20150920,16,66,3,1,20.75,20.75
35653,15740,20150920,16,38,3,1,12.5,12.5
35654,15741,20150920,16,19,3,1,12.0,12.0
35655,15741,20150920,16,4,3,1,12.75,12.75
35656,15741,20150920,16,87,3,1,20.25,20.25
35657,15741,20150920,16,41,3,1,16.0,16.0
35658,15742,20150920,16,25,3,1,10.5,10.5
35659,15742,20150920,16,37,3,1,9.75,9.75
35660,15742,20150920,16,94,3,1,12.0,12.0
35661,15743,20150920,16,28,3,1,12.0,12.0
35662,15743,20150920,16,15,3,1,20.75,20.75
35663,15743,20150920,16,17,3,1,16.75,16.75
35664,15743,20150920,16,96,3,1,20.25,20.25
35665,15744,20150920,17,46,3,1,12.25,12.25
35666,15745,20150920,17,27,3,1,16.5,16.5
35667,15745,20150920,17,85,3,1,12.0,12.0
35668,15746,20150920,17,6,3,1,20.75,20.75
35669,15746,20150920,17,59,3,1,16.25,16.25
35670,15747,20150920,17,43,3,1,25.5,25.5
35671,15748,20150920,17,25,3,1,10.5,10.5
35672,15749,20150920,17,29,3,1,16.0,16.0
35673,15749,20150920,17,65,3,1,16.5,16.5
35674,15749,20150920,17,18,3,1,20.75,20.75
35675,15750,20150920,17,53,3,1,16.5,16.5
